timestamp,localtime,temp,hum,wind,wind_dir,wind_gust,wind_gust_dir,dew_point,rain,rain_rate,pressure,uv_index
1482965047,2016-12-28 18:44:07,25.9,83.0,1.7,225.0,3.7,225.0,22.8,0.0,0.0,1020.9,
1482965818,2016-12-28 18:56:58,25.9,83.0,1.7,225.0,3.7,225.0,22.8,0.0,0.0,1021.0,
1482966442,2016-12-28 19:07:22,,,,,,,,0.0,0.0,1021.0,
1482967066,2016-12-28 19:17:46,,,,,,,,0.0,0.0,1021.2,
1482967690,2016-12-28 19:28:10,,,,,,,,0.0,0.0,1021.3,
1482968320,2016-12-28 19:38:40,,,,,,,,0.0,0.0,1021.4,
1482969040,2016-12-28 19:50:40,,,,,,,,0.0,0.0,1021.5,
1482969802,2016-12-28 20:03:22,,,,,,,,0.0,0.0,1021.6,
1482970426,2016-12-28 20:13:46,,,,,,,,0.0,0.0,1021.7,
1482971050,2016-12-28 20:24:10,,,,,,,,0.0,0.0,1021.7,
1482971722,2016-12-28 20:35:22,,,,,,,,0.0,0.0,1021.8,
1482972346,2016-12-28 20:45:46,,,,,,,,0.0,0.0,1022.0,
1483017992,2016-12-29 09:26:32,25.7,86.0,0.2,180.0,2.4000000000000004,180.0,23.2,2.9,0.0,1022.4,
1483018619,2016-12-29 09:36:59,30.0,71.0,,,,,24.2,0.0,0.0,1022.5,
1483019243,2016-12-29 09:47:23,34.0,55.0,,,,,23.7,0.0,0.0,1022.6,
1483019867,2016-12-29 09:57:47,36.2,43.0,,,,,21.6,0.0,0.0,1022.7,
1483020491,2016-12-29 10:08:11,36.9,39.0,,,,,20.7,0.0,0.0,1022.7,
1483021163,2016-12-29 10:19:23,37.6,37.0,0.0,90.0,0.30000000000000004,45.0,20.4,0.0,0.0,1022.7,
1483021787,2016-12-29 10:29:47,36.7,39.0,,,,,20.5,0.0,0.0,1022.7,
1483022411,2016-12-29 10:40:11,35.0,45.0,0.0,90.0,0.30000000000000004,45.0,21.3,0.0,0.0,1022.7,
1483023040,2016-12-29 10:50:40,36.2,41.0,,,,,20.9,0.0,0.0,1022.7,
1483023659,2016-12-29 11:00:59,38.1,37.0,0.0,90.0,0.30000000000000004,315.0,20.9,0.0,0.0,1022.7,
1483024283,2016-12-29 11:11:23,39.1,34.0,0.3,45.0,1.4000000000000001,45.0,20.4,0.0,0.0,1022.7,
1483024907,2016-12-29 11:21:47,38.1,37.0,0.4,45.0,1.7000000000000002,45.0,20.9,0.0,0.0,1022.5,
1483025531,2016-12-29 11:32:11,34.3,47.0,0.7,54.2,2.0,45.0,21.4,0.0,0.0,1022.5,
1483026161,2016-12-29 11:42:41,31.0,58.0,0.3,33.9,2.0,45.0,21.8,0.0,0.0,1022.3,
1483026779,2016-12-29 11:52:59,29.5,63.0,0.5,32.4,1.7000000000000002,45.0,21.7,0.0,0.0,1022.1,
1483027403,2016-12-29 12:03:23,28.7,68.0,0.5,53.3,1.7000000000000002,180.0,22.2,0.0,0.0,1021.9,
1483028027,2016-12-29 12:13:47,28.5,71.0,0.4,349.0,1.7000000000000002,0.0,22.7,0.0,0.0,1021.7,
1483028651,2016-12-29 12:24:11,28.2,71.0,0.2,28.9,2.0,0.0,22.4,0.0,0.0,1021.5,
1483029281,2016-12-29 12:34:41,28.0,72.0,0.4,5.0,2.4000000000000004,22.5,22.5,0.0,0.0,1021.3,
1483029899,2016-12-29 12:44:59,27.9,72.0,0.2,10.0,1.4000000000000001,0.0,22.4,0.0,0.0,1021.0,
1483030523,2016-12-29 12:55:23,27.8,73.0,0.0,315.0,1.0,45.0,22.5,0.0,0.0,1020.8,
1483031147,2016-12-29 13:05:47,27.8,73.0,0.2,56.0,1.4000000000000001,180.0,22.5,0.0,0.0,1020.5,
1483031771,2016-12-29 13:16:11,28.0,74.0,0.6,50.3,1.7000000000000002,45.0,22.9,0.0,0.0,1020.3,
1483032401,2016-12-29 13:26:41,27.9,74.0,0.9,23.5,3.4000000000000004,45.0,22.8,0.0,0.0,1020.0,
1483033019,2016-12-29 13:36:59,27.8,74.0,0.6,84.8,2.4000000000000004,45.0,22.7,0.0,0.0,1019.9,
1483033643,2016-12-29 13:47:23,27.7,75.0,0.5,132.7,2.7,180.0,22.9,0.0,0.0,1019.7,
1483034267,2016-12-29 13:57:47,27.8,75.0,0.4,344.8,1.7000000000000002,0.0,23.0,0.0,0.0,1019.6,
1483034891,2016-12-29 14:08:11,27.5,75.0,0.6,82.1,2.0,202.5,22.7,0.0,0.0,1019.5,
1483035521,2016-12-29 14:18:41,27.5,76.0,0.7,60.7,2.0,315.0,22.9,0.0,0.0,1019.4,
1483036139,2016-12-29 14:28:59,27.4,76.0,0.3,97.5,2.0,180.0,22.8,0.0,0.0,1019.2,
1483036763,2016-12-29 14:39:23,27.1,77.0,0.3,139.3,2.4000000000000004,180.0,22.7,0.0,0.0,1019.0,
1483037387,2016-12-29 14:49:47,27.2,78.0,0.8,19.8,2.0,45.0,23.0,0.0,0.0,1019.0,
1483038011,2016-12-29 15:00:11,27.4,78.0,0.8,35.3,2.4000000000000004,90.0,23.2,0.0,0.0,1018.9,
1483038640,2016-12-29 15:10:40,27.6,77.0,0.7,5.2,2.7,225.0,23.2,0.0,0.0,1018.8,
1483039259,2016-12-29 15:20:59,27.7,75.0,0.3,213.8,1.7000000000000002,180.0,22.9,0.0,0.0,1018.6,
1483039883,2016-12-29 15:31:23,27.7,75.0,0.3,360.0,2.0,0.0,22.9,0.0,0.0,1018.7,
1483040507,2016-12-29 15:41:47,27.7,75.0,0.2,217.1,2.0,180.0,22.9,0.0,0.0,1018.6,
1483041131,2016-12-29 15:52:11,27.7,75.0,0.6,219.5,3.1,225.0,22.9,0.0,0.0,1018.6,
1483041761,2016-12-29 16:02:41,27.6,75.0,0.7,206.6,3.4000000000000004,180.0,22.8,0.0,0.0,1018.6,
1483042379,2016-12-29 16:12:59,27.5,76.0,0.7,224.4,2.4000000000000004,225.0,22.9,0.0,0.0,1018.6,
1483043003,2016-12-29 16:23:23,27.4,76.0,1.3,232.7,4.1000000000000005,270.0,22.8,0.0,0.0,1018.6,
1483043627,2016-12-29 16:33:47,27.2,77.0,1.1,219.9,3.4000000000000004,225.0,22.8,0.0,0.0,1018.6,
1483044251,2016-12-29 16:44:11,27.2,76.0,1.3,216.5,3.1,315.0,22.6,0.0,0.0,1018.8,
1483044881,2016-12-29 16:54:41,27.2,77.0,1.1,208.9,3.7,180.0,22.8,0.0,0.0,1018.9,
1483045499,2016-12-29 17:04:59,27.2,76.0,1.2,217.7,3.1,225.0,22.6,0.0,0.0,1019.0,
1483046123,2016-12-29 17:15:23,27.0,76.0,0.5,229.9,2.4000000000000004,225.0,22.4,0.0,0.0,1019.0,
1483046747,2016-12-29 17:25:47,27.1,75.0,0.6,210.6,2.0,225.0,22.3,0.0,0.0,1019.0,
1483047371,2016-12-29 17:36:11,27.1,74.0,0.9,228.8,3.1,225.0,22.1,0.0,0.0,1019.3,
1483048853,2016-12-29 18:00:53,26.6,77.0,1.4,226.7,2.7,225.0,22.2,0.0,0.0,1019.4,
1483049481,2016-12-29 18:11:21,26.4,77.0,0.0,90.0,0.30000000000000004,225.0,22.0,0.0,0.0,1019.3,
1483050105,2016-12-29 18:21:45,26.3,77.0,0.2,225.0,1.7000000000000002,225.0,21.9,0.0,0.0,1019.3,
1483050729,2016-12-29 18:32:09,26.2,77.0,,,,,21.8,0.0,0.0,1019.4,
1483051353,2016-12-29 18:42:33,26.0,78.0,0.0,90.0,0.7000000000000001,225.0,21.9,0.0,0.0,1019.5,
1483051977,2016-12-29 18:52:57,26.0,79.0,,,,,22.1,0.0,0.0,1019.5,
1483052649,2016-12-29 19:04:09,26.0,80.0,,,,,22.3,0.0,0.0,1019.7,
1483053273,2016-12-29 19:14:33,25.9,81.0,,,,,22.4,0.0,0.0,1019.8,
1483053897,2016-12-29 19:24:57,25.9,82.0,,,,,22.6,0.0,0.0,1020.0,
1483054521,2016-12-29 19:35:21,25.8,82.0,,,,,22.5,0.0,0.0,1020.0,
1483055145,2016-12-29 19:45:45,25.1,82.0,,,,,21.8,0.0,0.0,1020.1,
1483055769,2016-12-29 19:56:09,25.1,83.0,,,,,22.0,0.0,0.0,1020.2,
1483056441,2016-12-29 20:07:21,25.1,83.0,,,,,22.0,0.0,0.0,1020.3,
1483057065,2016-12-29 20:17:45,25.1,84.0,,,,,22.2,0.0,0.0,1020.5,
1483057689,2016-12-29 20:28:09,25.1,84.0,,,,,22.2,0.0,0.0,1020.5,
1483058361,2016-12-29 20:39:21,25.1,84.0,,,,,22.2,0.0,0.0,1020.6,
1483059081,2016-12-29 20:51:21,25.0,85.0,,,,,22.3,0.0,0.0,1020.7,
1483059705,2016-12-29 21:01:45,24.9,86.0,,,,,22.4,0.0,0.0,1020.9,
1483060329,2016-12-29 21:12:09,24.7,87.0,,,,,22.4,0.0,0.0,1020.8,
1483060953,2016-12-29 21:22:33,24.6,87.0,,,,,22.3,0.0,0.0,1020.9,
1483061625,2016-12-29 21:33:45,24.4,87.0,,,,,22.1,0.0,0.0,1020.9,
1483062249,2016-12-29 21:44:09,24.4,88.0,,,,,22.3,0.0,0.0,1021.0,
1483062921,2016-12-29 21:55:21,24.4,88.0,,,,,22.3,0.0,0.0,1021.1,
1483063545,2016-12-29 22:05:45,24.3,88.0,,,,,22.2,0.0,0.0,1021.1,
1483064217,2016-12-29 22:16:57,24.2,88.0,,,,,22.1,0.0,0.0,1021.2,
1483064841,2016-12-29 22:27:21,24.1,88.0,,,,,22.0,0.0,0.0,1021.2,
1483065513,2016-12-29 22:38:33,24.1,89.0,,,,,22.2,0.0,0.0,1021.2,
1483066185,2016-12-29 22:49:45,24.1,89.0,,,,,22.2,0.0,0.0,1021.1,
1483066809,2016-12-29 23:00:09,24.0,89.0,,,,,22.1,0.0,0.0,1021.2,
1483067577,2016-12-29 23:12:57,23.8,90.0,,,,,22.1,0.0,0.0,1021.2,
1483068201,2016-12-29 23:23:21,23.8,90.0,,,,,22.1,0.0,0.0,1021.2,
1483068825,2016-12-29 23:33:45,23.8,90.0,,,,,22.1,0.0,0.0,1021.0,
1483069449,2016-12-29 23:44:09,23.8,90.0,,,,,22.1,0.0,0.0,1021.0,
1483070121,2016-12-29 23:55:21,23.8,91.0,,,,,22.2,0.0,0.0,1021.0,
1483070745,2016-12-30 00:05:45,23.7,91.0,,,,,22.1,0.0,0.0,1021.0,
1483071369,2016-12-30 00:16:09,23.6,91.0,,,,,22.0,0.0,0.0,1020.9,
1483072137,2016-12-30 00:28:57,23.4,91.0,,,,,21.8,0.0,0.0,1020.8,
1483072761,2016-12-30 00:39:21,23.2,91.0,,,,,21.6,0.0,0.0,1020.9,
1483073385,2016-12-30 00:49:45,23.1,91.0,,,,,21.5,0.0,0.0,1020.8,
1483074057,2016-12-30 01:00:57,23.0,91.0,,,,,21.5,0.0,0.0,1020.7,
1483074681,2016-12-30 01:11:21,23.0,91.0,,,,,21.5,0.0,0.0,1020.6,
1483075305,2016-12-30 01:21:45,23.0,90.0,,,,,21.3,0.0,0.0,1020.6,
1483075929,2016-12-30 01:32:09,22.9,89.0,,,,,21.0,0.0,0.0,1020.5,
1483076553,2016-12-30 01:42:33,22.9,89.0,,,,,21.0,0.0,0.0,1020.6,
1483077177,2016-12-30 01:52:57,22.8,89.0,,,,,20.9,0.0,0.0,1020.6,
1483077801,2016-12-30 02:03:21,22.7,89.0,,,,,20.8,0.0,0.0,1020.4,
1483078473,2016-12-30 02:14:33,22.6,89.0,,,,,20.7,0.0,0.0,1020.3,
1483079097,2016-12-30 02:24:57,22.5,89.0,,,,,20.6,0.0,0.0,1020.4,
1483079769,2016-12-30 02:36:09,22.3,89.0,,,,,20.4,0.0,0.0,1020.3,
1483080441,2016-12-30 02:47:21,22.3,89.0,,,,,20.4,0.0,0.0,1020.3,
1483081065,2016-12-30 02:57:45,22.3,89.0,,,,,20.4,0.0,0.0,1020.2,
1483081689,2016-12-30 03:08:09,22.3,89.0,,,,,20.4,0.0,0.0,1020.1,
1483082361,2016-12-30 03:19:21,22.2,89.0,,,,,20.3,0.0,0.0,1019.9,
1483083081,2016-12-30 03:31:21,22.2,89.0,,,,,20.3,0.0,0.0,1019.8,
1483083801,2016-12-30 03:43:21,22.1,89.0,,,,,20.2,0.0,0.0,1019.8,
1483084425,2016-12-30 03:53:45,22.1,89.0,,,,,20.2,0.0,0.0,1019.7,
1483085097,2016-12-30 04:04:57,22.1,89.0,,,,,20.2,0.0,0.0,1019.7,
1483085769,2016-12-30 04:16:09,22.1,89.0,,,,,20.2,0.0,0.0,1019.7,
1483086393,2016-12-30 04:26:33,21.9,89.0,,,,,20.0,0.0,0.0,1019.6,
1483087211,2016-12-30 04:40:11,21.9,90.0,,,,,20.2,0.0,0.0,1019.6,
1483087929,2016-12-30 04:52:09,21.8,90.0,,,,,20.1,0.0,0.0,1019.6,
1483088553,2016-12-30 05:02:33,21.8,90.0,,,,,20.1,0.0,0.0,1019.6,
1483089273,2016-12-30 05:14:33,21.8,90.0,,,,,20.1,0.0,0.0,1019.6,
1483089897,2016-12-30 05:24:57,21.7,90.0,,,,,20.0,0.0,0.0,1019.7,
1483090521,2016-12-30 05:35:21,21.7,90.0,,,,,20.0,0.0,0.0,1019.6,
1483091145,2016-12-30 05:45:45,21.7,90.0,,,,,20.0,0.0,0.0,1019.6,
1483091817,2016-12-30 05:56:57,21.6,90.0,,,,,19.9,0.0,0.0,1019.7,
1483092441,2016-12-30 06:07:21,21.5,90.0,,,,,19.8,0.0,0.0,1019.6,
1483093065,2016-12-30 06:17:45,21.5,90.0,,,,,19.8,0.0,0.0,1019.6,
1483093689,2016-12-30 06:28:09,21.4,90.0,,,,,19.7,0.0,0.0,1019.7,
1483094313,2016-12-30 06:38:33,21.3,90.0,,,,,19.6,0.0,0.0,1019.8,
1483094937,2016-12-30 06:48:57,21.3,90.0,,,,,19.6,0.0,0.0,1019.9,
1483095561,2016-12-30 06:59:21,21.3,90.0,,,,,19.6,0.0,0.0,1019.9,
1483096185,2016-12-30 07:09:45,21.2,90.0,,,,,19.5,0.0,0.0,1020.0,
1483096809,2016-12-30 07:20:09,21.2,90.0,,,,,19.5,0.0,0.0,1020.0,
1483097481,2016-12-30 07:31:21,21.1,90.0,,,,,19.4,0.0,0.0,1020.1,
1483098105,2016-12-30 07:41:45,21.2,90.0,,,,,19.5,0.0,0.0,1020.3,
1483098729,2016-12-30 07:52:09,21.2,90.0,,,,,19.5,0.0,0.0,1020.4,
1483099353,2016-12-30 08:02:33,21.4,91.0,,,,,19.9,0.0,0.0,1020.6,
1483099977,2016-12-30 08:12:57,21.6,91.0,,,,,20.1,0.0,0.0,1020.6,
1483100601,2016-12-30 08:23:21,21.9,90.0,,,,,20.2,0.0,0.0,1020.8,
1483101225,2016-12-30 08:33:45,22.3,90.0,,,,,20.6,0.0,0.0,1021.0,
1483101897,2016-12-30 08:44:57,23.3,91.0,,,,,21.7,0.0,0.0,1021.2,
1483102521,2016-12-30 08:55:21,26.7,89.0,,,,,24.7,0.0,0.0,1021.3,
1483104341,2016-12-30 09:25:41,32.5,53.0,0.1,360.0,1.0,0.0,21.7,0.0,0.0,1021.7,
1483104968,2016-12-30 09:36:08,33.2,51.0,0.0,90.0,0.30000000000000004,45.0,21.7,0.0,0.0,1021.7,
1483106309,2016-12-30 09:58:29,35.3,42.0,0.5,25.6,2.0,0.0,20.4,0.0,0.0,1022.1,
1483106936,2016-12-30 10:08:56,34.1,45.0,0.6,32.0,1.7000000000000002,45.0,20.5,0.0,0.0,1022.2,
1483107560,2016-12-30 10:19:20,34.0,46.0,0.0,90.0,0.30000000000000004,45.0,20.7,0.0,0.0,1022.2,
1483108184,2016-12-30 10:29:44,34.2,45.0,0.4,37.5,1.0,45.0,20.6,0.0,0.0,1022.2,
1483108809,2016-12-30 10:40:09,33.9,47.0,0.1,45.0,1.4000000000000001,45.0,21.0,0.0,0.0,1022.2,
1483109432,2016-12-30 10:50:32,34.4,46.0,0.5,41.2,1.7000000000000002,45.0,21.1,0.0,0.0,1022.3,
1483110725,2016-12-30 11:12:05,34.9,43.0,1.3,38.5,2.0,45.0,20.5,0.0,0.0,1022.2,
1483111352,2016-12-30 11:22:32,33.8,46.0,1.1,47.0,2.0,45.0,20.6,0.0,0.0,1022.2,
1483111976,2016-12-30 11:32:56,30.6,55.0,1.4,48.2,2.4000000000000004,90.0,20.5,0.0,0.0,1022.2,
1483112600,2016-12-30 11:43:20,28.3,64.0,1.5,35.9,2.4000000000000004,45.0,20.8,0.0,0.0,1022.1,
1483113224,2016-12-30 11:53:44,27.5,69.0,1.6,42.0,2.7,45.0,21.3,0.0,0.0,1022.1,
1483113848,2016-12-30 12:04:08,27.2,71.0,1.5,31.0,3.1,45.0,21.5,0.0,0.0,1021.9,
1483114472,2016-12-30 12:14:32,27.0,73.0,1.7,45.7,2.7,45.0,21.7,0.0,0.0,1021.8,
1483115096,2016-12-30 12:24:56,26.8,73.0,1.9,40.7,3.7,45.0,21.6,0.0,0.0,1021.7,
1483115720,2016-12-30 12:35:20,26.9,72.0,1.7,25.4,3.1,45.0,21.4,0.0,0.0,1021.6,
